

0.481371, 0.54394, 3.79431, 1.28283, 21.6499, 2.67991,

0.968606, 0.481371, 0.54394, 1.28283, 21.6499,
0.481371, 0.54394, 1.28283, 3.79431, 21.6499,

0.481371, 0.968606, 1.28283, 21.6499,
0.54394, 1.28283, 2.12918, 21.6499,

0.968606, 0.481371, 1.28283, 21.6499,
0.481371, 0.54394, 1.28283, 21.6499,





0.481371, 0.968606, 1.28283, 2.12918,
0.54394, 1.28283, 2.12918, 0.102417,

0.968606, 3.79431, 1.28283, 21.6499, 2.12918,
0.968606, 1.28283, 21.6499, 0.441536,


0.481371, 1.28283, 21.6499, 0.441536,
0.481371, 1.28283, 3.79431, 21.6499,
0.481371, 1.28283, 3.79431, 2.12918,

0.481371, 1.28283, 0.968606, 0.54394, 21.6499, 0.441536,
0.481371, 1.28283, 3.79431, 0.441536,
0.968606, 0.54394, 1.28283, 21.6499, 0.102417,

0.481371, 0.968606, 1.28283, 21.6499,





0.481371, 1.28283, 0.441536, 0.854895,

0.481371, 3.79431, 1.28283, 21.6499, 0.441536,
0.481371, 1.28283, 21.6499, 0.441536,
0.481371, 1.28283, 3.79431, 21.6499,
0.481371, 0.968606, 1.28283, 21.6499,
0.481371, 0.54394, 1.28283, 21.6499,
0.968606, 0.481371, 1.28283, 0.441536, 0.187477,
0.481371, 0.54394, 1.28283, 21.6499, 2.12918,


0.54394, 1.28283, 3.79431, 21.6499,
0.968606, 1.28283, 3.79431, 21.6499,

0.481371, 1.28283, 21.6499, 0.441536,



0.968606, 0.481371, 1.28283, 21.6499,
0.481371, 1.28283, 21.6499, 3.79431, 0.441536,
0.481371, 0.54394, 1.28283, 0.441536,
0.968606, 0.481371, 1.28283, 21.6499,
0.481371, 0.54394, 1.28283, 21.6499,
0.481371, 0.54394, 3.79431, 1.28283, 21.6499, 2.12918,






0.481371, 0.968606, 0.54394, 1.28283, 21.6499,


0.481371, 1.28283, 21.6499, 0.187477,
0.968606, 0.481371, 0.54394, 1.28283,
0.481371, 0.54394, 3.79431, 21.6499,
0.481371, 1.28283, 3.79431, 21.6499,
0.481371, 1.28283, 3.79431, 21.6499,
0.481371, 0.54394, 1.28283, 0.187477,



0.968606, 0.481371, 1.28283, 21.6499,
0.481371, 0.54394, 1.28283, 3.79431, 21.6499, 0.187477,
0.54394, 1.28283, 21.6499, 3.79431,

0.968606, 0.54394, 1.28283, 21.6499, 3.79431,
